Id,StartTime,EndTime,GT
0,2382.90535140695,2387.7920396856616,0
0,2390.540944306986,2407.167587883362,0
0,2401.3016081587175,2405.970031848496,0
0,2412.107185679678,2413.9576507053994,0
0,2430.0223892810905,2432.561537558782,0
0,2435.332296475896,2441.8054309869094,0
0,2447.6393746940703,2450.9034503910057,0
0,2453.705346938266,2460.5019102389697,0
0,2458.846946299749,2464.6494563772385,0
0,2460.2776652356224,2464.32469822092,0
0,2465.652133673591,2476.0999034289102,0
0,2471.7160465728134,2475.7067756644556,0
0,2479.097547914832,2484.7966359775596,0
0,2489.283871940946,2496.973836976771,0
0,2494.9910031022923,2501.95420102926,0
0,2504.30728570843,2510.5137315672337,0
0,2517.1194367053436,2524.010055798427,0
0,2528.1023044192707,2535.8459078390597,0
0,2536.5523322302,2540.9807690104276,0
0,2548.8867319077076,2556.6707526275854,0
0,2562.652551754369,2563.9014847582016,0
0,2578.619550482405,2584.16360911419,0
0,2596.3972678855416,2600.8794053439938,0
0,2611.393894440782,2621.704959496129,0
0,2622.592381769313,2629.4488404685912,0
0,2630.9080527155984,2633.519132276604,0
0,2645.5225050486124,2655.170660474955,0
0,2661.597701206507,2663.391798232283,0
0,2680.1614473028167,2682.5142381008577,0
0,2693.9359427823215,2702.1281222656326,0
0,2707.5988974097017,2716.599003923691,0
0,2720.047978057098,2725.6003675824822,0
0,2735.1483172669878,2741.0219529199303,0
0,2747.301146186228,2754.1700191279633,0
0,2757.4484754482505,2763.6186266942445,0
0,2768.55028044854,2778.0754738537375,0
0,2782.428283847129,2790.435571667703,0
0,2794.0283468323714,2798.192499708084,0
0,2810.4391128599905,2814.0437662733625,0
0,2822.4759495861967,2824.9642424512836,0
0,2834.2113401963225,2845.9235030111704,0
0,2848.593200688346,2855.0360679519085,0
0,2854.0002033188334,2860.894471660613,0
0,2862.336543376728,2864.6929552143642,0
0,2867.0067506998416,2872.150962045052,0
0,2872.153844826067,2877.183980849006,0
0,2881.1958199103133,2887.8869630996373,0
0,2889.6584379699134,2897.7706890302834,0
0,2896.104574530343,2902.708032954703,0
0,2905.147843055917,2911.9045148398864,0
0,2913.0378688428423,2910.726509395746,0
0,2926.2730422600675,2928.919405518855,0
0,2930.5609997395254,2935.6890601207238,0
0,2939.1903380469716,2944.244054377711,0
0,2943.7082022653176,2947.1444693913936,0
0,2951.0981990649802,2957.5863876314984,0
0,2964.0488605555342,2970.495543085359,0
0,2973.626210988665,2979.877791807277,0
0,2987.790403446074,2994.0030361779613,0
0,3001.768361532401,3011.56904921845,0
0,3015.3373183109484,3021.336398492817,0
0,3030.936072958078,3035.8252932217592,0
0,3043.1270601390866,3049.7141311358305,0
0,3043.1488542518478,3049.149262463495,0
0,3048.499967458205,3060.2663760321643,0
0,3060.189173102039,3065.8556577220743,0
0,3070.362832402729,3083.8304795789218,0
0,3080.911022214299,3088.415842551783,0
0,3096.4951772580307,3103.854805444248,0
0,3109.6460652847563,3117.794521438984,0
0,3116.788674694357,3121.3612729959086,0
0,3125.716543315362,3133.276967637541,0
0,3141.6792337620323,3147.450980047667,0
0,3150.408174191937,3156.712225352852,0
0,3159.4749627240826,3168.130626720383,0
0,3172.439150119046,3178.248011857994,0
0,3176.555747814816,3186.4796815991563,0
0,3180.139964882275,3189.5103702438964,0
0,3188.4969611794,3197.0953893148203,0
0,3194.269842881311,3197.06965116812,0
0,3199.405870938824,3210.2974321405586,0
0,3200.5208239732383,3210.082071345737,0
0,3210.8102508600323,3220.4534532125354,0
0,3219.7632042853666,3220.2229470479383,0
0,3233.4543369415965,3243.120687299051,0
0,3242.9069093099884,3248.0245030961614,0
0,3255.358502249963,3255.4461307379893,0
0,3270.973621032924,3274.2107334649395,0
0,3278.255588037597,3290.1640083421557,0
0,3293.0362309313914,3300.4871267466524,0
0,3305.5756095143133,3313.519173152722,0
0,3322.255646185122,3329.7674750107503,0
0,3337.836640691308,3344.708537008372,0
0,3353.1077825382986,3357.7056041108212,0
0,3364.946435875318,3370.4051654111486,0
0,3379.065640133726,3382.761306109076,0
0,3389.6636348283755,3394.879917153708,0
0,3404.625569696974,3414.7468330396814,0
0,3413.4302087297874,3424.214768074852,0
0,3423.820875046737,3422.6941223047443,0
0,3432.6670334918563,3435.763250495703,0
0,3446.340794925427,3454.421733797662,0
0,3454.6712178087846,3467.1261917796764,0
0,3467.4600201835847,3476.806734452469,0
0,3478.2028094104166,3488.8255013232615,0
0,3492.4960922497294,3499.939803295229,0
0,3506.3736367487327,3514.9211151845516,0
0,3523.1149288585834,3531.82075452522,0
0,3530.991232705182,3532.402618933352,0
0,3544.588037810516,3548.5141335415683,0
0,3553.4575525240007,3564.500544205587,0
0,3558.970483136518,3564.941071540284,0
0,3566.1483882705825,3575.2888579717783,0
0,3569.2929551432167,3575.416217968586,0
0,3580.562144373387,3588.186426408693,0
0,3593.0024628770348,3599.2254107006934,0
0,3600.3926111140836,3607.485761341776,0
0,3604.9171034805636,3613.0085736383357,0
0,3615.622559625124,3616.9199009901704,0
0,3618.4350505968278,3626.727995414103,0
0,3621.3230568093495,3628.2756484625615,0
0,3626.1961692257178,3632.2407085336254,0
0,3634.4416569174464,3640.9839340513404,0
0,3642.038131520244,3649.6801899041347,0
0,3650.1157587183416,3654.385405797414,0
0,3665.1534813847725,3675.3703007690187,0
0,3676.303807764716,3688.3939882375157,0
0,3690.944037735948,3693.904200883031,0
0,3702.4944803816293,3710.3195884631077,0
0,3717.146673345845,3726.2347078441826,0
0,3730.781157823309,3736.0918579627146,0
0,3745.186553176493,3753.695985198829,0
0,3757.847269370999,3767.928417337692,0
0,3768.020177460321,3774.313498107208,0
0,3781.1278910995647,3789.92522934623,0
0,3800.9107961079535,3803.770167909492,0
0,3812.803821027172,3818.2079865920127,0
0,3822.789658397078,3826.767123341197,0
0,3829.9155888007563,3836.6668153460664,0
0,3838.7263557138176,3845.345031826196,0
0,3850.2354024829287,3859.4449184997675,0
0,3863.1873026755156,3867.273189155805,0
0,3872.9470921671646,3874.560420770897,0
0,3883.1862333279682,3890.1265886016868,0
0,3896.9869129523245,3901.1331408379087,0
0,3907.787363174727,3915.0337803354623,0
0,3924.7562446819115,3929.923437161326,0
0,3935.8106591899323,3945.5049569668013,0
0,3947.834667447715,3953.65230066922,0
0,3962.7630272125516,3971.7965314797357,0
0,3978.033580145052,3982.5687980778043,0
0,3987.9053303680957,3997.817454566184,0
0,3999.152806603969,4005.813342089007,0
0,4004.0042335940293,4014.222908364036,0
0,4014.1252497273076,4023.5633060585815,0
0,4029.171763836477,4038.6812703425535,0
0,4034.893415502939,4044.893782230666,0
0,4036.92666118603,4041.654724111355,0
0,4048.086672783443,4051.1002395702694,0
0,4052.593615757577,4059.230085813958,0
0,4061.1741615134692,4065.5640382893143,0
0,4068.53131468509,4072.765055012998,0
0,4083.8786227149644,4092.1319720084666,0
0,4087.765430994797,4090.9432186913077,0
0,4096.610281375785,4099.080755984844,0
0,4102.50192817137,4105.817145014084,0
0,4107.243939610598,4108.428361828276,0
0,4113.959657093001,4123.686136202107,0
0,4126.717597590123,4125.6038174046835,0
0,4138.808647496509,4141.140621773634,0
0,4148.876437406369,4153.977245493872,0
0,4160.180938793296,4166.3067779717385,0
0,4172.956160426747,4180.661358141213,0
0,4183.5540354823415,4186.290805526741,0
0,4196.774181504181,4201.394725560857,0
0,4211.729536198244,4216.171919769395,0
0,4225.309730325864,4234.364970735304,0
0,4236.991455707479,4247.2144258717,0
0,4246.4045674754825,4252.758711194696,0
0,4252.1937580065605,4256.236971050993,0
0,4254.739341032271,4261.328638620575,0
0,4261.908325913912,4264.478274335303,0
0,4267.91316878575,4266.052894018988,0
0,4277.316759808375,4284.1531748583375,0
0,4280.739640906199,4286.917318866216,0
0,4284.247678835035,4286.3894527140565,0
0,4291.581108911184,4296.415510327023,0
0,4299.295305516441,4309.7518064196565,0
0,4307.227540993731,4314.772289031382,0
0,4316.290914702047,4325.836711229999,0
0,4325.555031272016,4335.6997021541865,0
0,4332.359433340797,4341.455779872966,0
0,4339.337623989443,4349.435572872757,0
0,4352.860851700624,4364.365649853598,0
0,4361.705960280604,4372.6499040111585,0
0,4372.251804499799,4379.570761942909,0
0,4384.059028788656,4390.5461367393855,0
0,4396.224903875301,4401.1112535742595,0
0,4404.759786349787,4409.006302787965,0
0,4416.237974306637,4423.029572257797,0
0,4426.946775307073,4434.898723360532,0
0,4436.023532897984,4435.970551305727,0
0,4448.951422117101,4450.932142607126,0
0,4459.913802579787,4462.4897683235,0
0,4470.985705943003,4477.283055309739,0
0,4478.470531961884,4488.667566616231,0
0,4484.478599040302,4492.869374884737,0
0,4501.0366326110725,4506.702854898717,0
0,4512.070529599243,4516.44211659347,0
0,4526.621214447987,4535.655424463933,0
0,4540.047922205691,4548.23522785915,0
0,4556.761318018833,4555.907938378236,0
0,4562.360829530239,4570.160223957623,0
0,4571.317191533373,4578.825868440603,0
0,4581.6931422570915,4593.6880938167915,0
0,4596.739560229757,4603.189964215259,0
0,4613.011948573381,4623.066604107202,0
0,4616.814968823352,4627.66377409258,0
0,4628.182187286338,4633.129785882293,0
0,4637.130815042061,4641.062554412376,0
0,4648.6355633519925,4650.775866582778,0
0,4652.223947581901,4657.4160380982785,0
0,4665.478144717079,4672.704029352331,0
0,4678.042998039346,4680.027905725902,0
0,4687.777107742923,4697.517670096851,0
0,4700.3859025595075,4711.176539275591,0
0,4714.132085278003,4719.292603620938,0
0,4722.565254241209,4731.341344459269,0
0,4736.2872713872175,4740.302088185106,0
0,4748.407568987452,4755.178948632127,0
0,4760.386708370786,4762.732427223817,0
0,4773.8559508307,4784.195705928351,0
0,4790.40988842328,4797.686804848887,0
0,4801.222895326538,4812.7662474045555,0
0,4813.256463128,4822.167666894787,0
0,4828.193928890999,4830.106246246713,0
0,4839.896595642809,4849.88250770037,0
0,4852.970842686317,4859.080219542912,0
0,4866.785304808181,4869.573788107025,0
0,4875.222704988352,4885.9516840919305,0
0,4881.110128165109,4890.261936082618,0
0,4887.143394884905,4896.853035169533,0
0,4891.563661773232,4901.187982047099,0
0,4901.143389683276,4908.662685483287,0
0,4904.852441549208,4916.519690986561,0
0,4912.87507580189,4920.90770785892,0
0,4922.317534457875,4929.8368670438385,0
0,4930.462471125464,4938.552407861079,0
0,4939.688523857345,4951.199201151987,0
0,4950.330782096079,4956.261787759736,0
0,4958.396230773522,4967.575640820611,0
0,4974.118068381319,4983.6640030547605,0
0,4979.834118113576,4988.377517355897,0
0,4993.030473341283,4999.152921990637,0
0,5003.047152149809,5009.86909394065,0
0,5018.8908884547645,5028.524872119972,0
0,5031.502001090591,5035.075895429518,0
0,5045.060142109312,5044.913052323184,0
0,5053.533726207387,5058.623672379571,0
0,5064.260550566477,5071.436109199423,0
0,5076.820275621334,5081.8529815768725,0
0,5095.755880482187,5105.885614984307,0
0,5106.738262550286,5106.996689733549,0
0,5117.071256453271,5121.595801937155,0
0,5127.740514019486,5133.793246655063,0
0,5139.3469250646585,5145.351502259787,0
0,5152.782469262154,5159.110220645826,0
0,5160.770962530747,5165.155947677851,0
0,5167.780012244485,5175.921269881703,0
0,5177.318916198675,5188.036992331562,0
0,5192.07983207209,5196.802783221489,0
0,5203.763059459723,5214.667520683193,0
0,5218.058058996195,5223.6662966136255,0
0,5231.252449639286,5236.442631801082,0
0,5244.3075224678105,5249.114699697528,0
0,5257.362887763358,5264.328995859314,0
0,5273.420211265307,5281.933690642116,0
0,5285.897067445439,5290.808657249851,0
0,5291.731113802516,5303.749968343345,0
0,5307.975656847116,5313.531323383602,0
0,5320.8034167429705,5326.627853273036,0
0,5330.572435811462,5334.335468269226,0
0,5343.771817788847,5347.6071620107905,0
0,5351.5831778484035,5359.18010877892,0
0,5358.048703612328,5361.035704980185,0
0,5364.728052547992,5373.322114819107,0
0,5371.596127696137,5381.078215282943,0
0,5376.530813049017,5381.99707575126,0
0,5388.352351205204,5393.488880794267,0
0,5395.854840430806,5403.199199901559,0
1,6.057650914412963,16.576213105134496,0
1,8.536409232951243,18.306095457901826,0
1,16.480137967021804,23.85057271949479,0
1,16.951971515532403,22.732344355204155,0
1,27.386358641266305,41.7165029615889,0
1,35.65236203903629,40.947449225863494,0
1,42.712651004703616,48.100855419793646,0
1,50.79766708111818,53.98555411557166,0
1,56.98513349937523,63.22641445024797,0
1,70.82678289770116,76.7055851537455,0
1,82.81320761914691,94.11619712302002,0
1,95.53142988360352,101.7989630439625,0
1,107.2326993750673,115.39801509125641,0
1,121.93790507055945,126.46585819768632,0
1,130.09709132465852,143.34849676535643,0
1,142.2599657150062,148.14922786153656,0
1,151.47910903892767,158.3947169915741,0
1,164.74949940721422,175.22034094824443,0
1,177.32227276812623,187.84675773995957,0
1,190.36576699935733,199.57816916344822,0
1,206.31100671198874,215.94079017183108,0
1,217.27671632976055,223.18471495830505,0
1,226.43793575964276,231.95989746083777,0
1,238.53877063092978,250.68323786828307,0
1,250.2895443940499,254.90556925574094,0
1,260.85939605173877,271.99332597005866,0
1,272.17657847395503,276.3527406007375,0
1,278.4709546996048,285.24162101343353,0
1,281.9897664500193,290.31852870369386,0
1,295.71640153990575,305.9382403831755,0
1,308.209579880398,311.35819120654384,0
1,321.28636145477395,328.03934644589276,0
1,332.16402434421656,336.86894333622723,0
1,343.81351097974226,354.13424642867824,0
1,356.7185547540851,359.51987090698657,0
1,368.1298983583781,377.13791509042284,0
1,381.1478558717779,389.40365758882837,0
1,393.4463540278697,400.210158212796,0
1,406.8384713615588,415.6402454113593,0
1,420.55381837224405,428.411361510436,0
1,418.97803767497675,425.60486425140357,0
1,422.2155275099799,437.3550719360425,0
1,422.56521411619156,431.506115699581,0
1,432.59834355406053,440.9550570572947,0
1,440.38303191667137,451.1810046963875,0
1,450.79228813359776,459.2661732835975,0
1,463.38753505006565,468.14498137399454,0
1,476.5636503106378,489.21099411285223,0
1,486.4049528813107,492.48286669153947,0
1,500.06465334319864,508.33545592464475,0
1,510.5525904342585,522.9314889728712,0
1,524.7688390520958,530.1656122917053,0
1,530.1491573130155,538.9264700714216,0
1,544.926755100773,550.3472596564528,0
1,558.4641645908804,565.5751087973275,0
1,572.6528219418251,579.5580930684035,0
1,587.8072071643656,598.235012938191,0
1,598.6628397503425,607.7542680067628,0
1,612.8910499155652,619.6747120817097,0
1,624.7936722337972,633.4161193849834,0
1,639.1809252069226,645.4604807114512,0
1,651.0521124304283,657.0188242997497,0
1,658.3420852964283,665.3231390482362,0
1,665.6788524787166,673.2148789598152,0
1,676.3373009807274,680.3921725535638,0
1,683.2912173848151,688.8423228659229,0
1,695.1489627099339,703.3909655754615,0
1,702.2381319207578,707.8486096668414,0
1,710.2295284376194,717.2284833239631,0
1,721.3003937070644,727.8931748192997,0
1,724.4562735381544,727.5816224652547,0
1,728.6950066680802,737.5040900530939,0
1,737.6821855095047,742.7906987227846,0
1,736.840147743727,741.9844814226298,0
1,748.5386557853465,753.0277657167967,0
1,758.8470592969425,760.4024928592546,0
1,767.5132226070916,776.012802062807,0
1,776.885460428207,788.9493348459471,0
1,787.5584329934757,794.4912056358314,0
1,802.597994704721,806.355141776885,0
1,812.7862859799266,821.04273891076,0
1,826.1838427653706,835.2648947574204,0
1,835.2014662076582,842.7235202081499,0
1,850.0808756885742,860.5805007973435,0
1,856.4381207989915,865.3293946501303,0
1,868.1334274959261,873.233378617817,0
1,880.3911717711974,888.733961705526,0
1,887.7373337948702,891.981303984229,0
1,892.2898082328242,898.5734115359535,0
1,904.3371464743627,912.6748205328439,0
1,910.878549268216,913.1918074385652,0
1,914.4370902232408,917.5709283576164,0
1,922.0997931553426,929.6001938950324,0
1,934.1399895398539,941.6310815773077,0
1,946.5117658827328,953.2150063837676,0
1,959.3821326764129,963.5495841409297,0
1,970.2993245429919,976.4322010660263,0
1,985.1823328488944,991.0642710158764,0
1,996.9031723609386,1005.0065734907253,0
1,1008.0925994981493,1015.9435895197751,0
1,1023.7074753260707,1031.4908545902604,0
1,1037.7355084186197,1047.3067775106897,0
1,1052.6157662306591,1060.3363699976012,0
1,1064.7147947322158,1069.9010743024894,0
1,1077.3089146183675,1086.0613672791856,0
1,1090.0643449652446,1099.3892307487981,0
1,1107.9870097476212,1111.9909266169027,0
1,1123.7082606873496,1127.9164639900107,0
1,1132.7820248782132,1140.3153100762593,0
1,1139.683759232795,1147.2518710251713,0
1,1149.2094111269728,1152.6698106259746,0
1,1166.0696337030374,1174.7843466042011,0
1,1181.7435522149874,1184.6190059668415,0
1,1192.213699294767,1200.7034343795262,0
1,1205.2503344782058,1211.8917252103088,0
1,1217.1942025304686,1224.5147279431314,0
1,1226.3659122122142,1228.9795536950871,0
1,1238.0834672697988,1251.6037805070416,0
1,1247.3063796642607,1253.1021599006483,0
1,1263.9237347612311,1274.6767162070646,0
1,1269.8569956872116,1276.781569920504,0
1,1280.9969744898403,1289.744263947473,0
1,1289.214226150027,1294.8542458146153,0
1,1295.1998251258146,1300.08209420571,0
1,1303.7769502696653,1309.3010104337968,0
1,1304.4374722938298,1308.0612132950725,0
1,1309.6277938066003,1315.882430250258,0
1,1321.654491657242,1329.204219656548,0
1,1325.3048023639813,1336.2621702339047,0
1,1330.9390907889328,1335.4751135365464,0
1,1335.1739027176443,1341.63144239366,0
1,1347.2551826162803,1350.6822884359053,0
1,1362.7053776249727,1367.555534568663,0
1,1373.1411487805713,1375.4266579430316,0
1,1382.3638998981448,1392.2896792781357,0
1,1395.824664278697,1407.0412516662425,0
1,1409.1022223944392,1416.9784175051093,0
1,1424.946950255234,1427.8241542613064,0
1,1443.9447965491215,1451.3477069609985,0
1,1458.416844708343,1466.1118877045599,0
1,1472.7611112379577,1478.4553992929566,0
1,1487.4833489568703,1502.5532728161058,0
1,1497.9981167512058,1503.5846954152476,0
1,1510.8855572083414,1522.7864906787167,0
1,1513.8885140530265,1517.6538868198588,0
1,1521.9691984352185,1529.9204225864855,0
1,1533.724883623328,1543.0353868377213,0
1,1541.3114326977372,1549.3584422199278,0
1,1546.5922297096245,1549.8070530151408,0
1,1552.159545515008,1565.3722770576135,0
1,1562.2872534201604,1570.256756413266,0
1,1571.8948989434145,1575.1042147004823,0
1,1577.3229795757222,1581.8597880460838,0
1,1583.0398167257435,1591.3324481247075,0
1,1595.3369750642037,1600.8827560739032,0
1,1611.554634147896,1620.984494483845,0
1,1623.8856490787828,1628.6100821328848,0
1,1633.5784780771132,1638.26223582376,0
1,1643.8160190520007,1650.3773194861576,0
1,1657.7441578619644,1669.9218312813593,0
1,1667.3183155025906,1675.1186943663856,0
